1, 0 
1, 1 
1, 4 
1, 6 
1, 8 
1, 12 
1, 15 
1, 18 
1, 23 
1, 25 
1, 30 
1, 33 
1, 34 
1, 38 
1, 42 
1, 47 
1, 52 
1, 58 
1, 63 
1, 67 
1, 71 
1, 75 
1, 79 
1, 83 
1, 87 
1, 91 
1, 96 
1, 101 
1, 107 
1, 112 
1, 117 
1, 123 
1, 129 
1, 136 
1, 141 
1, 147 
1, 152 
1, 159 
1, 166 
1, 173 
1, 177 
1, 184 
1, 189 
1, 194 
1, 201 
1, 206 
1, 213 
1, 219 
1, 225 
1, 232 
1, 237 
1, 243 
1, 248 
1, 253 
1, 260 
1, 265 
1, 270 
1, 276 
1, 284 
1, 290 
1, 297 
1, 304 
1, 309 
1, 315 
1, 321 
1, 327 
1, 332 
1, 340 
1, 348 
1, 355 
1, 360 
1, 366 
1, 372 
1, 380 
1, 386 
1, 392 
1, 400 
1, 406 
1, 414 
1, 420 
1, 426 
1, 433 
1, 441 
1, 449 
1, 457 
1, 465 
1, 473 
1, 480 
1, 486 
1, 492 
1, 499 
1, 505 
1, 511 
1, 518 
1, 525 
1, 533 
1, 540 
1, 547 
1, 555 
1, 563 
2, 0 
2, 1 
2, 4 
2, 6 
2, 8 
2, 12 
2, 15 
2, 17 
2, 22 
2, 27 
2, 32 
2, 37 
2, 40 
2, 45 
2, 48 
2, 52 
2, 56 
2, 62 
2, 66 
2, 70 
2, 76 
2, 82 
2, 87 
2, 93 
2, 98 
2, 103 
2, 107 
2, 111 
2, 117 
2, 122 
2, 127 
2, 131 
2, 138 
2, 143 
2, 148 
2, 153 
2, 157 
2, 163 
2, 170 
2, 175 
2, 180 
2, 184 
2, 189 
2, 194 
2, 201 
2, 207 
2, 212 
2, 217 
2, 221 
2, 226 
2, 233 
2, 240 
2, 245 
2, 250 
2, 258 
2, 264 
2, 269 
2, 276 
2, 283 
2, 288 
2, 296 
2, 304 
2, 312 
2, 317 
2, 324 
2, 330 
2, 335 
2, 340 
2, 348 
2, 353 
2, 360 
2, 366 
2, 372 
2, 377 
2, 383 
2, 390 
2, 393 
2, 399 
2, 404 
2, 408 
2, 414 
2, 420 
2, 428 
2, 434 
2, 440 
2, 445 
2, 452 
2, 458 
2, 466 
2, 472 
2, 479 
2, 488 
2, 494 
2, 500 
2, 507 
2, 513 
2, 520 
2, 528 
2, 536 
2, 543 
3, 0 
3, 1 
3, 4 
3, 6 
3, 8 
3, 10 
3, 13 
3, 16 
3, 21 
3, 26 
3, 29 
3, 34 
3, 38 
3, 42 
3, 48 
3, 52 
3, 56 
3, 62 
3, 66 
3, 72 
3, 78 
3, 84 
3, 88 
3, 94 
3, 100 
3, 106 
3, 112 
3, 117 
3, 122 
3, 128 
3, 135 
3, 139 
3, 146 
3, 152 
3, 157 
3, 162 
3, 169 
3, 174 
3, 180 
3, 187 
3, 194 
3, 199 
3, 205 
3, 212 
3, 217 
3, 225 
3, 230 
3, 237 
3, 242 
3, 248 
3, 253 
3, 259 
3, 265 
3, 273 
3, 280 
3, 287 
3, 293 
3, 301 
3, 308 
3, 315 
3, 321 
3, 329 
3, 337 
3, 343 
3, 349 
3, 355 
3, 362 
3, 367 
3, 375 
3, 378 
3, 385 
3, 390 
3, 396 
3, 402 
3, 410 
3, 417 
3, 423 
3, 430 
3, 438 
3, 444 
3, 449 
3, 455 
3, 464 
3, 471 
3, 479 
3, 484 
3, 490 
3, 496 
3, 504 
3, 512 
3, 519 
3, 524 
3, 531 
3, 538 
3, 545 
3, 554 
3, 560 
3, 566 
3, 571 
3, 579 
4, 0 
4, 1 
4, 4 
4, 6 
4, 10 
4, 14 
4, 17 
4, 22 
4, 25 
4, 30 
4, 33 
4, 37 
4, 43 
4, 46 
4, 51 
4, 55 
4, 58 
4, 64 
4, 68 
4, 71 
4, 77 
4, 81 
4, 87 
4, 93 
4, 99 
4, 105 
4, 109 
4, 114 
4, 119 
4, 124 
4, 129 
4, 133 
4, 138 
4, 144 
4, 150 
4, 155 
4, 160 
4, 165 
4, 170 
4, 177 
4, 182 
4, 187 
4, 193 
4, 197 
4, 204 
4, 211 
4, 216 
4, 223 
4, 230 
4, 238 
4, 245 
4, 251 
4, 257 
4, 262 
4, 268 
4, 274 
4, 279 
4, 285 
4, 290 
4, 297 
4, 303 
4, 306 
4, 314 
4, 320 
4, 327 
4, 335 
4, 343 
4, 350 
4, 358 
4, 363 
4, 368 
4, 372 
4, 379 
4, 385 
4, 392 
4, 399 
4, 401 
4, 410 
4, 416 
4, 424 
4, 432 
4, 439 
4, 447 
4, 453 
4, 459 
4, 466 
4, 472 
4, 480 
4, 487 
4, 493 
4, 499 
4, 506 
4, 512 
4, 519 
4, 527 
4, 534 
4, 542 
4, 549 
4, 557 
4, 564 
5, 0 
5, 1 
5, 2 
5, 4 
5, 6 
5, 10 
5, 13 
5, 17 
5, 20 
5, 23 
5, 26 
5, 30 
5, 34 
5, 38 
5, 44 
5, 50 
5, 55 
5, 59 
5, 65 
5, 69 
5, 72 
5, 78 
5, 84 
5, 88 
5, 92 
5, 98 
5, 103 
5, 110 
5, 114 
5, 120 
5, 124 
5, 129 
5, 134 
5, 139 
5, 146 
5, 152 
5, 159 
5, 164 
5, 170 
5, 175 
5, 182 
5, 187 
5, 192 
5, 199 
5, 206 
5, 213 
5, 220 
5, 225 
5, 231 
5, 236 
5, 242 
5, 247 
5, 253 
5, 258 
5, 263 
5, 271 
5, 278 
5, 285 
5, 292 
5, 297 
5, 303 
5, 310 
5, 317 
5, 323 
5, 328 
5, 334 
5, 340 
5, 347 
5, 353 
5, 361 
5, 367 
5, 373 
5, 380 
5, 385 
5, 391 
5, 397 
5, 402 
5, 407 
5, 415 
5, 421 
5, 429 
5, 435 
5, 441 
5, 447 
5, 453 
5, 459 
5, 464 
5, 470 
5, 476 
5, 484 
5, 492 
5, 500 
5, 508 
5, 516 
5, 522 
5, 529 
5, 536 
5, 544 
5, 551 
5, 559 
6, 0 
6, 1 
6, 4 
6, 6 
6, 10 
6, 14 
6, 17 
6, 21 
6, 24 
6, 27 
6, 32 
6, 37 
6, 41 
6, 44 
6, 48 
6, 52 
6, 56 
6, 62 
6, 68 
6, 74 
6, 80 
6, 86 
6, 91 
6, 97 
6, 103 
6, 109 
6, 115 
6, 120 
6, 125 
6, 130 
6, 135 
6, 142 
6, 148 
6, 155 
6, 161 
6, 168 
6, 173 
6, 178 
6, 183 
6, 190 
6, 195 
6, 202 
6, 207 
6, 214 
6, 221 
6, 225 
6, 232 
6, 237 
6, 244 
6, 250 
6, 255 
6, 262 
6, 268 
6, 274 
6, 280 
6, 287 
6, 292 
6, 297 
6, 305 
6, 311 
6, 317 
6, 322 
6, 327 
6, 334 
6, 342 
6, 348 
6, 356 
6, 362 
6, 368 
6, 374 
6, 381 
6, 389 
6, 395 
6, 402 
6, 408 
6, 416 
6, 422 
6, 428 
6, 435 
6, 442 
6, 448 
6, 455 
6, 464 
6, 469 
6, 478 
6, 484 
6, 492 
6, 500 
6, 509 
6, 515 
6, 520 
6, 526 
6, 535 
6, 543 
6, 545 
6, 551 
6, 559 
6, 567 
6, 574 
6, 581 
7, 0 
7, 1 
7, 2 
7, 4 
7, 6 
7, 10 
7, 13 
7, 17 
7, 20 
7, 23 
7, 26 
7, 31 
7, 34 
7, 38 
7, 41 
7, 45 
7, 49 
7, 55 
7, 61 
7, 65 
7, 70 
7, 75 
7, 80 
7, 84 
7, 89 
7, 96 
7, 100 
7, 107 
7, 114 
7, 121 
7, 124 
7, 131 
7, 138 
7, 144 
7, 145 
7, 151 
7, 155 
7, 160 
7, 167 
7, 172 
7, 178 
7, 185 
7, 190 
7, 195 
7, 201 
7, 207 
7, 212 
7, 219 
7, 226 
7, 232 
7, 239 
7, 245 
7, 251 
7, 256 
7, 264 
7, 272 
7, 278 
7, 284 
7, 289 
7, 296 
7, 304 
7, 310 
7, 316 
7, 323 
7, 331 
7, 339 
7, 345 
7, 351 
7, 357 
7, 365 
7, 371 
7, 379 
7, 385 
7, 393 
7, 401 
7, 408 
7, 416 
7, 423 
7, 428 
7, 437 
7, 442 
7, 451 
7, 459 
7, 468 
7, 474 
7, 483 
7, 489 
7, 495 
7, 504 
7, 511 
7, 518 
7, 525 
7, 533 
7, 541 
7, 550 
7, 557 
7, 563 
7, 567 
7, 576 
7, 585 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
8, 0 
9, 1 
9, 4 
9, 6 
9, 8 
9, 10 
9, 14 
9, 17 
9, 20 
9, 25 
9, 28 
9, 33 
9, 38 
9, 42 
9, 46 
9, 52 
9, 58 
9, 62 
9, 68 
9, 72 
9, 76 
9, 81 
9, 85 
9, 91 
9, 97 
9, 103 
9, 108 
9, 114 
9, 119 
9, 125 
9, 130 
9, 137 
9, 141 
9, 148 
9, 155 
9, 159 
9, 166 
9, 171 
9, 178 
9, 184 
9, 191 
9, 196 
9, 198 
9, 205 
9, 212 
9, 218 
9, 225 
9, 230 
9, 235 
9, 240 
9, 247 
9, 254 
9, 260 
9, 267 
9, 273 
9, 279 
9, 286 
9, 294 
9, 301 
9, 308 
9, 314 
9, 321 
9, 327 
9, 335 
9, 340 
9, 346 
9, 354 
9, 360 
9, 366 
9, 373 
9, 381 
9, 386 
9, 391 
9, 399 
9, 407 
9, 413 
9, 419 
9, 427 
9, 433 
9, 439 
9, 447 
9, 454 
9, 461 
9, 468 
9, 474 
9, 481 
9, 486 
9, 492 
9, 498 
9, 504 
9, 510 
9, 516 
9, 525 
9, 531 
9, 539 
9, 544 
9, 552 
9, 557 
9, 563 
9, 571 
9, 576 
10, 0 
10, 1 
10, 2 
10, 4 
10, 6 
10, 10 
10, 14 
10, 17 
10, 20 
10, 23 
10, 28 
10, 31 
10, 34 
10, 39 
10, 44 
10, 48 
10, 52 
10, 58 
10, 62 
10, 66 
10, 70 
10, 74 
10, 78 
10, 84 
10, 90 
10, 94 
10, 98 
10, 104 
10, 109 
10, 114 
10, 120 
10, 125 
10, 129 
10, 134 
10, 139 
10, 144 
10, 151 
10, 156 
10, 161 
10, 168 
10, 173 
10, 178 
10, 185 
10, 192 
10, 197 
10, 202 
10, 209 
10, 216 
10, 221 
10, 228 
10, 235 
10, 241 
10, 247 
10, 254 
10, 259 
10, 266 
10, 272 
10, 279 
10, 284 
10, 290 
10, 296 
10, 304 
10, 311 
10, 319 
10, 325 
10, 331 
10, 339 
10, 347 
10, 353 
10, 361 
10, 369 
10, 375 
10, 381 
10, 387 
10, 393 
10, 399 
10, 407 
10, 415 
10, 423 
10, 431 
10, 438 
10, 443 
10, 449 
10, 457 
10, 465 
10, 471 
10, 477 
10, 485 
10, 491 
10, 497 
10, 505 
10, 511 
10, 519 
10, 525 
10, 532 
10, 538 
10, 546 
10, 554 
10, 560 
10, 567 
